Ano;UO;DS_Unidade Orcamentaria;DS_Programa;DS_Acao;DS_Grupo Despesa;Natureza Despesa;DS_Natureza Despesa;Orcamento;Credito Disponivel;Credito Indisponivel;Despesas Empenhadas;Despesas Liquidadas;Despesas Pagas
2024;24201;CONSELHO NAC.DE DESENV.CIENTIF.E TECNOLOGICO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PROJETOS DE PESQUISA E DESENVOLVIMENTO CIENTIFICO;INVESTIMENTOS;443220;AUXILIO FINANCEIRO A PESQUISADORES;300.000,00;300.000,00;;;;
2024;24201;CONSELHO NAC.DE DESENV.CIENTIF.E TECNOLOGICO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PROJETOS DE PESQUISA E DESENVOLVIMENTO CIENTIFICO;INVESTIMENTOS;449000;APLICACOES DIRETAS;3.545.773,22;3.545.773,22;;;;
2024;24201;CONSELHO NAC.DE DESENV.CIENTIF.E TECNOLOGICO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PROJETOS DE PESQUISA E DESENVOLVIMENTO CIENTIFICO;INVESTIMENTOS;449020;AUXILIO FINANCEIRO A PESQUISADORES;39.897.130,78;520.000,00;;39.377.130,78;39.058.916,57;31.021.028,43
2024;24201;CONSELHO NAC.DE DESENV.CIENTIF.E TECNOLOGICO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PROJETOS DE PESQUISA E DESENVOLVIMENTO CIENTIFICO;OUTRAS DESPESAS CORRENTES;333220;AUXILIO FINANCEIRO A PESQUISADORES;300.000,00;300.000,00;;;;
2024;24201;CONSELHO NAC.DE DESENV.CIENTIF.E TECNOLOGICO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PROJETOS DE PESQUISA E DESENVOLVIMENTO CIENTIFICO;OUTRAS DESPESAS CORRENTES;339000;APLICACOES DIRETAS;13.812.348,10;13.812.348,10;;;;
2024;24201;CONSELHO NAC.DE DESENV.CIENTIF.E TECNOLOGICO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;FOMENTO A PROJETOS DE PESQUISA E DESENVOLVIMENTO CIENTIFICO;OUTRAS DESPESAS CORRENTES;339020;AUXILIO FINANCEIRO A PESQUISADORES;72.878.016,90;4.040.750,00;;68.837.266,90;67.951.833,12;67.473.953,09
2024;24201;CONSELHO NAC.DE DESENV.CIENTIF.E TECNOLOGICO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;SISTEMA INTEGRADO DE INFORMACOES EM CIENCIA E TECNOLOGIA (PLATAFORMA LATTES);INVESTIMENTOS;449040;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;2.903.676,00;2.251.805,61;;651.870,39;651.870,39;651.870,39
2024;24201;CONSELHO NAC.DE DESENV.CIENTIF.E TECNOLOGICO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;COOPERACAO INTERNACIONAL EM CIENCIA, TECNOLOGIA E INOVACAO;OUTRAS DESPESAS CORRENTES;338000;TRANSFERENCIAS AO EXTERIOR;2.096.729,22;2.096.729,22;;;;
2024;24201;CONSELHO NAC.DE DESENV.CIENTIF.E TECNOLOGICO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;COOPERACAO INTERNACIONAL EM CIENCIA, TECNOLOGIA E INOVACAO;OUTRAS DESPESAS CORRENTES;338041;CONTRIBUICOES;49.879,01;;;57.131,59;57.131,59;57.131,59
2024;24201;CONSELHO NAC.DE DESENV.CIENTIF.E TECNOLOGICO;CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI;COOPERACAO INTERNACIONAL EM CIENCIA, TECNOLOGIA E INOVACAO;OUTRAS DESPESAS CORRENTES;339020;AUXILIO FINANCEIRO A PESQUISADORES;976.332,77;;;976.332,77;936.332,77;936.332,77
2024;24201;CONSELHO NAC.DE DESENV.CIENTIF.E TECNOLOGICO;INOVACAO NAS EMPRESAS PARA UMA NOVA INDUSTRIALIZACAO;FORMACAO E EXPANSAO DA CAPACITACAO DE RECURSOS HUMANOS EM ATIVIDADES DE PESQUISA TECNOLOGICA, EMPREENDEDORISMO E INOVACAO;OUTRAS DESPESAS CORRENTES;339014;DIARIAS - PESSOAL CIVIL;15.000,00;;;15.000,00;5.782,10;5.782,10
2024;24201;CONSELHO NAC.DE DESENV.CIENTIF.E TECNOLOGICO;INOVACAO NAS EMPRESAS PARA UMA NOVA INDUSTRIALIZACAO;FORMACAO E EXPANSAO DA CAPACITACAO DE RECURSOS HUMANOS EM ATIVIDADES DE PESQUISA TECNOLOGICA, EMPREENDEDORISMO E INOVACAO;OUTRAS DESPESAS CORRENTES;339018;AUXILIO FINANCEIRO A ESTUDANTES;93.883.366,00;;;93.883.366,00;57.263.131,59;54.784.229,99
2024;24201;CONSELHO NAC.DE DESENV.CIENTIF.E TECNOLOGICO;INOVACAO NAS EMPRESAS PARA UMA NOVA INDUSTRIALIZACAO;FORMACAO E EXPANSAO DA CAPACITACAO DE RECURSOS HUMANOS EM ATIVIDADES DE PESQUISA TECNOLOGICA, EMPREENDEDORISMO E INOVACAO;OUTRAS DESPESAS CORRENTES;339020;AUXILIO FINANCEIRO A PESQUISADORES;334.000,00;;;334.000,00;334.000,00;334.000,00
2024;24201;CONSELHO NAC.DE DESENV.CIENTIF.E TECNOLOGICO;INOVACAO NAS EMPRESAS PARA UMA NOVA INDUSTRIALIZACAO;FORMACAO E EXPANSAO DA CAPACITACAO DE RECURSOS HUMANOS EM ATIVIDADES DE PESQUISA TECNOLOGICA, EMPREENDEDORISMO E INOVACAO;OUTRAS DESPESAS CORRENTES;339033;PASSAGENS E DESPESAS COM LOCOMOCAO;25.000,00;;;25.000,00;4.756,15;4.680,92
2024;24201;CONSELHO NAC.DE DESENV.CIENTIF.E TECNOLOGICO;INOVACAO NAS EMPRESAS PARA UMA NOVA INDUSTRIALIZACAO;FORMACAO E EXPANSAO DA CAPACITACAO DE RECURSOS HUMANOS EM ATIVIDADES DE PESQUISA TECNOLOGICA, EMPREENDEDORISMO E INOVACAO;OUTRAS DESPESAS CORRENTES;339040;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;66.000,00;66.000,00;;;;
2024;24201;CONSELHO NAC.DE DESENV.CIENTIF.E TECNOLOGICO;INOVACAO NAS EMPRESAS PARA UMA NOVA INDUSTRIALIZACAO;FOMENTO A PROJETOS DE DESENVOLVIMENTO E DIFUSAO TECNOLOGICA, EMPREENDEDORISMO E INOVACAO;OUTRAS DESPESAS CORRENTES;339020;AUXILIO FINANCEIRO A PESQUISADORES;558.637,00;558.637,00;;;;
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;PESSOAL E ENCARGOS SOCIAIS;319001;APOSENTADORIAS, RESERVA REMUNERADA E REFORMAS;343.365.843,04;;;343.365.843,04;276.116.885,51;260.091.506,62
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;PESSOAL E ENCARGOS SOCIAIS;319003;PENSOES;66.860.820,00;;;66.860.820,00;53.578.329,03;48.295.770,95
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;PESSOAL E ENCARGOS SOCIAIS;319091;SENTENCAS JUDICIAIS;240.000,00;;;240.000,00;147.496,36;132.909,21
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;PESSOAL E ENCARGOS SOCIAIS;319092;DESPESAS DE EXERCICIOS ANTERIORES;721.552,96;;;721.552,96;655.297,86;655.297,86
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS;PESSOAL E ENCARGOS SOCIAIS;319113;OBRIGACOES PATRONAIS - OP.INTRA-ORCAMENTARIAS;72.965.325,16;;;72.965.325,16;49.285.055,60;49.285.055,60
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS;PESSOAL E ENCARGOS SOCIAIS;319192;DESPESAS DE EXERCICIOS ANTERIORES;14.910,84;;;14.910,84;14.910,84;14.910,84
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ADMINISTRACAO DA UNIDADE;INVESTIMENTOS;449040;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;3.002.107,73;2.314,80;;2.999.792,93;;
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ADMINISTRACAO DA UNIDADE;INVESTIMENTOS;449052;EQUIPAMENTOS E MATERIAL PERMANENTE;6.287,27;200,88;;6.086,39;6.086,39;6.086,39
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ADMINISTRACAO DA UNIDADE;OUTRAS DESPESAS CORRENTES;339000;APLICACOES DIRETAS;109.340,10;109.340,10;;;;
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ADMINISTRACAO DA UNIDADE;OUTRAS DESPESAS CORRENTES;339014;DIARIAS - PESSOAL CIVIL;893.505,71;80.000,00;;813.505,71;604.717,63;604.717,63
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ADMINISTRACAO DA UNIDADE;OUTRAS DESPESAS CORRENTES;339030;MATERIAL DE CONSUMO;153.175,15;1.697,21;;151.477,94;151.477,94;151.477,94
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ADMINISTRACAO DA UNIDADE;OUTRAS DESPESAS CORRENTES;339033;PASSAGENS E DESPESAS COM LOCOMOCAO;1.726.993,01;180.000,00;;1.546.993,01;1.203.079,18;1.203.079,18
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ADMINISTRACAO DA UNIDADE;OUTRAS DESPESAS CORRENTES;339035;SERVICOS DE CONSULTORIA;3.638.500,00;;;3.638.500,00;2.497.485,04;2.420.786,46
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ADMINISTRACAO DA UNIDADE;OUTRAS DESPESAS CORRENTES;339036;OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA;109.888,99;;;109.888,99;101.478,99;101.478,99
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ADMINISTRACAO DA UNIDADE;OUTRAS DESPESAS CORRENTES;339037;LOCACAO DE MAO-DE-OBRA;9.468.633,05;;;9.468.633,05;9.468.633,05;9.468.633,05
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ADMINISTRACAO DA UNIDADE;OUTRAS DESPESAS CORRENTES;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;36.252.832,74;49.762,12;;36.203.070,62;4.010.839,31;3.964.928,54
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ADMINISTRACAO DA UNIDADE;OUTRAS DESPESAS CORRENTES;339040;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;3.064.191,38;209,9;;3.063.981,48;3.061.446,48;3.059.057,66
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ADMINISTRACAO DA UNIDADE;OUTRAS DESPESAS CORRENTES;339047;OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS;47.184,67;;;47.184,67;46.569,83;46.569,83
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ADMINISTRACAO DA UNIDADE;OUTRAS DESPESAS CORRENTES;339049;AUXILIO-TRANSPORTE;380;;;380;360;360
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ADMINISTRACAO DA UNIDADE;OUTRAS DESPESAS CORRENTES;339091;SENTENCAS JUDICIAIS;42.977,53;7.291,13;;35.686,40;35.686,40;35.686,40
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ADMINISTRACAO DA UNIDADE;OUTRAS DESPESAS CORRENTES;339092;DESPESAS DE EXERCICIOS ANTERIORES;43.709,37;;;43.709,37;43.709,37;43.709,37
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ADMINISTRACAO DA UNIDADE;OUTRAS DESPESAS CORRENTES;339093;INDENIZACOES E RESTITUICOES;2.776,20;383,2;;2.393,00;2.393,00;2.393,00
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ADMINISTRACAO DA UNIDADE;OUTRAS DESPESAS CORRENTES;339139;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA (INTRA);185.000,00;;;185.000,00;;
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ADMINISTRACAO DA UNIDADE;OUTRAS DESPESAS CORRENTES;339192;DESPESAS DE EXERCICIOS ANTERIORES;284,1;;;284,1;284,1;284,1
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;OUTRAS DESPESAS CORRENTES;339036;OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA;51.417,21;;;51.417,21;13.733,82;13.506,72
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;OUTRAS DESPESAS CORRENTES;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;2.593.852,47;51.524,28;;2.542.328,19;1.859.869,48;1.789.485,26
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;OUTRAS DESPESAS CORRENTES;339092;DESPESAS DE EXERCICIOS ANTERIORES;4.318,67;;;4.318,67;4.318,67;4.318,67
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;OUTRAS DESPESAS CORRENTES;339093;INDENIZACOES E RESTITUICOES;8.268.784,20;;;8.268.784,20;6.658.095,71;5.899.206,78
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;OUTRAS DESPESAS CORRENTES;339096;RESSARC. DE DESPESAS DE PESSOAL REQUISITADO;385.000,00;;;385.000,00;270.024,96;244.213,10
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;OUTRAS DESPESAS CORRENTES;339147;OBRIG.TRIBUT.E CONTRIB-OP.INTRA-ORCAMENTARIAS;6.349,45;;;6.349,45;2.719,47;2.383,64
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ATIVOS CIVIS DA UNIAO;PESSOAL E ENCARGOS SOCIAIS;319007;CONTRIB. A ENTIDADES FECHADAS DE PREVIDENCIA;680.000,00;;;680.000,00;479.983,35;430.733,24
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ATIVOS CIVIS DA UNIAO;PESSOAL E ENCARGOS SOCIAIS;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;314.942.999,20;;;314.942.999,20;236.855.455,41;214.064.927,21
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ATIVOS CIVIS DA UNIAO;PESSOAL E ENCARGOS SOCIAIS;319013;OBRIGACOES PATRONAIS;65.000,00;;;65.000,00;40.922,19;40.293,03
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ATIVOS CIVIS DA UNIAO;PESSOAL E ENCARGOS SOCIAIS;319016;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;1.560.000,00;;;1.560.000,00;735.385,95;689.479,49
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ATIVOS CIVIS DA UNIAO;PESSOAL E ENCARGOS SOCIAIS;319091;SENTENCAS JUDICIAIS;6.960.000,00;;;6.960.000,00;5.007.242,36;4.612.446,83
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ATIVOS CIVIS DA UNIAO;PESSOAL E ENCARGOS SOCIAIS;319092;DESPESAS DE EXERCICIOS ANTERIORES;1.021.344,80;;;1.021.344,80;934.615,65;927.139,39
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ATIVOS CIVIS DA UNIAO;PESSOAL E ENCARGOS SOCIAIS;319096;RESSARCIMENTO DE DESP. DE PESSOAL REQUISITADO;9.700.000,00;;;9.700.000,00;6.372.288,52;5.648.179,63
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;ATIVOS CIVIS DA UNIAO;PESSOAL E ENCARGOS SOCIAIS;319113;OBRIGACOES PATRONAIS - OP.INTRA-ORCAMENTARIAS;520.000,00;;;520.000,00;306.308,16;306.308,16
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;OUTRAS DESPESAS CORRENTES;339008;OUTROS BENEF.ASSIST. DO SERVIDOR E DO MILITAR;1.184.936,40;;;1.184.936,40;625.525,38;583.905,82
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;OUTRAS DESPESAS CORRENTES;339033;PASSAGENS E DESPESAS COM LOCOMOCAO;841.928,07;;;841.928,07;577.262,66;575.004,35
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;OUTRAS DESPESAS CORRENTES;339046;AUXILIO-ALIMENTACAO;14.934.115,00;;;14.934.115,00;12.026.166,14;10.705.032,78
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;OUTRAS DESPESAS CORRENTES;339049;AUXILIO-TRANSPORTE;1.891.439,93;;;1.891.439,93;1.040.039,21;940.751,69
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;OUTRAS DESPESAS CORRENTES;339092;DESPESAS DE EXERCICIOS ANTERIORES;8.899,60;;;8.899,60;8.899,60;8.899,60
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;OUTRAS DESPESAS CORRENTES;339096;RESSARC. DE DESPESAS DE PESSOAL REQUISITADO;655.000,00;;;655.000,00;394.098,19;350.321,72
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS;OUTRAS DESPESAS CORRENTES;339093;INDENIZACOES E RESTITUICOES;96.000,00;;;96.000,00;21.976,88;19.482,66
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;OPERACOES ESPECIAIS: OUTROS ENCARGOS ESPECIAIS;BENEFICIO ESPECIAL - LEI N. 12.618, DE 2012;PESSOAL E ENCARGOS SOCIAIS;319003;PENSOES;89.674,00;;;89.674,00;58.977,80;53.080,02
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;OPERACOES ESPECIAIS: OUTROS ENCARGOS ESPECIAIS;BENEFICIOS DE LEGISLACAO ESPECIAL;OUTRAS DESPESAS CORRENTES;339059;PENSOES ESPECIAIS;68.008,00;;;68.008,00;26.400,00;23.760,00
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS;CONTRIBUICOES REGULARES A ENTIDADES OU ORGANISMOS NACIONAIS SEM EXIGENCIA DE PROGRAMACAO ESPECIFICA;OUTRAS DESPESAS CORRENTES;335000;TRANSFERENCIA INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS;24.881,00;;24.881,00;;;
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS;CONTRIBUICOES REGULARES A ENTIDADES OU ORGANISMOS NACIONAIS SEM EXIGENCIA DE PROGRAMACAO ESPECIFICA;OUTRAS DESPESAS CORRENTES;335041;CONTRIBUICOES;15.000,00;;;15.000,00;15.000,00;15.000,00
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;POLITICA NUCLEAR;IMPLANTACAO DO REATOR MULTIPROPOSITO BRASILEIRO;INVESTIMENTOS;449052;EQUIPAMENTOS E MATERIAL PERMANENTE;1.104.192,00;1.104.192,00;;;;
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;POLITICA NUCLEAR;IMPLANTACAO DO REATOR MULTIPROPOSITO BRASILEIRO;OUTRAS DESPESAS CORRENTES;339000;APLICACOES DIRETAS;103.500,45;103.500,45;;;;
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;POLITICA NUCLEAR;IMPLANTACAO DO REATOR MULTIPROPOSITO BRASILEIRO;OUTRAS DESPESAS CORRENTES;339030;MATERIAL DE CONSUMO;298.456,85;150.913,47;;147.543,38;;
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;POLITICA NUCLEAR;IMPLANTACAO DO REATOR MULTIPROPOSITO BRASILEIRO;OUTRAS DESPESAS CORRENTES;339033;PASSAGENS E DESPESAS COM LOCOMOCAO;3.875,00;;;3.875,00;;
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;POLITICA NUCLEAR;IMPLANTACAO DO REATOR MULTIPROPOSITO BRASILEIRO;OUTRAS DESPESAS CORRENTES;339037;LOCACAO DE MAO-DE-OBRA;1.162.444,80;;;1.162.444,80;839.174,73;817.819,16
2024;24204;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;POLITICA NUCLEAR;IMPLANTACAO DO REATOR MULTIPROPOSITO BRASILEIRO;OUTRAS DESPESAS CORRENTES;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;1.353.401,90;129.995,23;;1.223.406,67;270.480,62;263.657,78
